embeddings2d_x,embeddings2d_y,label_idx,label_string,url,noisy_label_idx,noisy_label_string,inclusion_prob,exclusion_prob
15.271157,49.89308,2,bird,bird/1909,2,bird,,
-46.248783,-17.814365,3,cat,cat/1882,3,cat,,
52.88777,-17.294222,9,truck,truck/1818,9,truck,,
62.35071,-69.226074,1,automobile,automobile/1852,1,automobile,0.994397759437561,0.9813519716262817
19.330133,55.124535,2,bird,bird/1910,2,bird,,
-37.721703,-44.01287,3,cat,cat/1883,7,horse,0.7081339955329895,0.035164836794137955
7.4166265,21.582577,2,bird,bird/1911,2,bird,,
6.247314,0.99212366,6,frog,frog/1912,6,frog,,
51.083607,-42.29693,1,automobile,automobile/1853,9,truck,0.10735009610652924,0.0021459227427840233
-12.608433,-28.357138,6,frog,frog/1913,6,frog,1.0,1.0
-31.548119,18.5717,6,frog,frog/1914,2,bird,0.5967118144035339,0.055793993175029755
4.5952497,-32.741474,0,airplane,airplane/1851,0,airplane,0.9448144435882568,0.8797327280044556
-71.44129,22.123602,4,deer,deer/1876,4,deer,,
8.870928,-58.31027,0,airplane,airplane/1852,0,airplane,,
61.574677,33.457924,8,ship,ship/1877,8,ship,,
-30.124937,20.335005,2,bird,bird/1912,2,bird,,
-12.560691,-40.28725,3,cat,cat/1884,3,cat,,
-23.228699,-31.415842,3,cat,cat/1885,3,cat,,
-71.4839,30.179342,4,deer,deer/1877,4,deer,,
-16.753546,-2.4207594,6,frog,frog/1915,6,frog,,
71.46126,-28.02359,9,truck,truck/1819,9,truck,0.9781990647315979,0.9775280952453613
-40.905796,72.00999,7,horse,horse/1887,7,horse,,
90.6988,-26.166533,9,truck,truck/1820,9,truck,,
-41.80116,28.566881,4,deer,deer/1878,4,deer,,
43.131954,-47.572086,1,automobile,automobile/1854,1,automobile,1.0,1.0
74.73277,-47.582783,1,automobile,automobile/1855,1,automobile,0.9698113203048706,0.9659090638160706
25.060932,-15.290426,8,ship,ship/1878,8,ship,,
-35.89609,-34.303383,3,cat,cat/1886,3,cat,,
32.728844,18.615488,2,bird,bird/1913,2,bird,,
56.37365,22.128353,8,ship,ship/1879,8,ship,,
-7.8178215,-26.001127,6,frog,frog/1916,6,frog,0.9234543442726135,0.6839916706085205
34.066322,-26.814425,0,airplane,airplane/1853,9,truck,0.26753976941108704,0.004640371073037386
22.804123,58.336014,2,bird,bird/1914,2,bird,,
-14.739154,-25.850271,3,cat,cat/1887,5,dog,0.43151968717575073,0.00691244238987565
36.296627,-18.74226,0,airplane,airplane/1854,0,airplane,,
92.376564,-28.222546,9,truck,truck/1821,9,truck,,
-1.4407649,-16.807556,6,frog,frog/1917,6,frog,,
39.839386,-55.727753,1,automobile,automobile/1856,1,automobile,1.0,1.0
-55.112186,-44.0617,3,cat,cat/1888,5,dog,0.6276803016662598,0.17299577593803406
-56.451126,-36.373085,5,dog,dog/1782,5,dog,,
-47.63769,71.393394,7,horse,horse/1888,7,horse,,
-75.56967,-39.955288,5,dog,dog/1783,4,deer,0.06932573765516281,0.0
-27.490894,85.01054,7,horse,horse/1889,7,horse,,
88.789635,-31.652313,9,truck,truck/1822,1,automobile,0.3351851999759674,0.004761904943734407
-31.733656,28.561882,4,deer,deer/1879,4,deer,,
-1.4122978,16.385427,8,ship,ship/1880,9,truck,0.5614385604858398,0.058116231113672256
67.0928,-7.239856,9,truck,truck/1823,9,truck,0.9942307472229004,0.9956521987915039
48.568974,55.06731,8,ship,ship/1881,8,ship,,
10.85051,-22.814087,0,airplane,airplane/1855,0,airplane,,
-19.64572,53.640278,7,horse,horse/1890,7,horse,,
44.576866,-80.016624,1,automobile,automobile/1857,1,automobile,,
18.18496,-42.107964,0,airplane,airplane/1856,0,airplane,,
36.274834,-70.890144,1,automobile,automobile/1858,1,automobile,,
-35.184967,28.82093,4,deer,deer/1880,4,deer,0.9360902309417725,0.7087156176567078
44.123623,40.754665,8,ship,ship/1882,8,ship,,
-30.418293,70.83713,7,horse,horse/1891,7,horse,,
37.73922,-70.46989,1,automobile,automobile/1859,1,automobile,,
54.599476,-26.25794,9,truck,truck/1824,5,dog,0.797698974609375,0.20568928122520447
15.302418,-50.246944,0,airplane,airplane/1857,0,airplane,,
-51.410496,38.22954,4,deer,deer/1881,5,dog,0.05882352963089943,0.0
17.044847,-36.91515,0,airplane,airplane/1858,0,airplane,,
56.147514,46.50248,8,ship,ship/1883,8,ship,,
-39.468666,-7.4600253,5,dog,dog/1784,5,dog,,
37.473953,22.606773,8,ship,ship/1884,8,ship,0.998063862323761,1.0
29.938763,-30.85803,0,airplane,airplane/1859,0,airplane,0.8902791142463684,0.5184381604194641
-22.898333,65.62747,7,horse,horse/1892,7,horse,,
-14.723958,83.39482,7,horse,horse/1893,7,horse,0.9971563816070557,0.9910112619400024
7.953197,-48.08936,0,airplane,airplane/1860,0,airplane,,
-41.97448,-16.66674,5,dog,dog/1785,8,ship,0.040478382259607315,0.0
75.58485,-6.547028,9,truck,truck/1825,9,truck,,
42.10032,-48.29192,1,automobile,automobile/1860,1,automobile,0.9302554130554199,0.8526970744132996
-4.5951133,42.50675,2,bird,bird/1915,2,bird,,
44.053738,11.617482,8,ship,ship/1885,8,ship,,
46.81228,-32.1872,1,automobile,automobile/1861,1,automobile,0.9448144435882568,0.9064587950706482
-20.896751,44.86626,2,bird,bird/1916,3,cat,0.35468894243240356,0.0
-71.64916,-22.931532,5,dog,dog/1786,5,dog,,
-3.1594534,-14.662921,6,frog,frog/1918,7,horse,0.4837164878845215,0.0
-22.618917,65.01244,7,horse,horse/1894,7,horse,,
-8.327527,-9.67869,6,frog,frog/1919,6,frog,,
56.576656,13.677721,8,ship,ship/1886,0,airplane,0.010416666977107525,0.0
30.486305,24.556522,8,ship,ship/1887,8,ship,0.9901864528656006,0.9812889695167542
-28.49515,-4.3082914,2,bird,bird/1917,2,bird,0.9661335945129395,0.8398169279098511
48.646877,30.637259,8,ship,ship/1888,8,ship,,
-64.23365,-13.763174,5,dog,dog/1787,5,dog,0.9738072752952576,0.9559164643287659
-65.25671,35.675644,4,deer,deer/1882,3,cat,0.19658119976520538,0.0022371364757418633
-75.62959,-15.228232,5,dog,dog/1788,9,truck,0.021133525297045708,0.0
-74.43454,-16.308434,5,dog,dog/1789,5,dog,0.9739633798599243,0.9784017205238342
11.649598,44.152824,2,bird,bird/1918,2,bird,,
-61.42098,21.048395,4,deer,deer/1883,4,deer,,
-25.583622,-27.991537,0,airplane,airplane/1861,0,airplane,,
-10.23581,-54.10077,6,frog,frog/1920,6,frog,,
4.6370673,-22.226038,0,airplane,airplane/1862,0,airplane,0.9932301640510559,0.9978540539741516
-57.20427,46.59464,4,deer,deer/1884,4,deer,,
-43.386597,2.1267579,4,deer,deer/1885,7,horse,0.22681358456611633,0.0
70.01305,-21.96134,9,truck,truck/1826,5,dog,0.0028735632076859474,0.0
44.803707,44.11115,8,ship,ship/1889,8,ship,0.9880239367485046,0.9819276928901672
-5.675546,-8.871649,6,frog,frog/1921,6,frog,0.908023476600647,0.6799163222312927
-78.89701,-18.79719,5,dog,dog/1790,5,dog,,
63.63358,-52.869427,1,automobile,automobile/1862,1,automobile,,
30.843931,3.6483912,0,airplane,airplane/1863,0,airplane,0.9080568552017212,0.5280898809432983
17.013098,50.824265,2,bird,bird/1919,2,bird,,
18.160461,56.38651,2,bird,bird/1920,2,bird,1.0,0.9978586435317993
-29.588234,-9.5549135,5,dog,dog/1791,3,cat,0.6686046719551086,0.20085470378398895
77.55957,-16.559559,9,truck,truck/1827,9,truck,,
46.32092,-1.3516432,9,truck,truck/1828,1,automobile,0.6676190495491028,0.20888888835906982
-21.408031,71.57455,7,horse,horse/1895,7,horse,,
57.680836,-40.834976,1,automobile,automobile/1863,1,automobile,,
-13.927479,48.5265,2,bird,bird/1921,2,bird,,
52.46951,-36.98721,1,automobile,automobile/1864,1,automobile,,
-29.484985,-49.828766,3,cat,cat/1889,3,cat,,
10.259996,49.714176,2,bird,bird/1922,2,bird,,
13.063608,61.755737,2,bird,bird/1923,2,bird,,
-45.65285,-11.323143,5,dog,dog/1792,5,dog,0.9402121305465698,0.9071274399757385
81.435715,-16.717867,9,truck,truck/1829,9,truck,1.0,1.0
63.527866,-13.650392,9,truck,truck/1830,9,truck,,
79.03043,-14.457712,9,truck,truck/1831,0,airplane,0.10215557366609573,0.0023094688076525927
-41.947697,-47.791313,5,dog,dog/1793,5,dog,,
32.790615,-29.20167,0,airplane,airplane/1864,8,ship,0.9592416882514954,0.8786516785621643
-78.77182,-24.063276,5,dog,dog/1794,5,dog,,
16.800531,-45.382298,0,airplane,airplane/1865,0,airplane,,
11.762347,1.8290598,4,deer,deer/1886,4,deer,,
9.984285,-45.145607,0,airplane,airplane/1866,7,horse,0.390595018863678,0.0
7.8367457,-24.794651,0,airplane,airplane/1867,0,airplane,,
-49.574883,-40.82891,3,cat,cat/1890,3,cat,0.977142870426178,0.9511111378669739
-61.330406,-49.245598,5,dog,dog/1795,5,dog,0.973607063293457,0.947589099407196
-30.066854,-47.101723,3,cat,cat/1891,3,cat,0.8636797070503235,0.5565410256385803
-61.660564,-18.483934,5,dog,dog/1796,5,dog,,
-73.80097,0.7086803,5,dog,dog/1797,1,automobile,0.03507108986377716,0.0
39.68922,46.31921,8,ship,ship/1890,8,ship,,
-40.929226,79.903435,7,horse,horse/1896,7,horse,,
34.606094,-52.818905,1,automobile,automobile/1865,1,automobile,,
51.88837,27.87893,8,ship,ship/1891,8,ship,,
82.15332,-27.435354,9,truck,truck/1832,9,truck,,
67.581245,-32.40833,9,truck,truck/1833,9,truck,,
-49.282967,-46.035297,3,cat,cat/1892,3,cat,,
-33.344116,65.93571,7,horse,horse/1897,7,horse,,
30.695753,-31.235746,0,airplane,airplane/1868,0,airplane,,
54.515083,47.978046,8,ship,ship/1892,8,ship,,
40.056423,-79.65002,1,automobile,automobile/1866,1,automobile,,
56.718605,-13.865185,9,truck,truck/1834,0,airplane,0.09351144731044769,0.0022123893722891808
64.204735,-16.322758,9,truck,truck/1835,9,truck,,
-53.487843,-49.307175,3,cat,cat/1893,7,horse,0.5208333134651184,0.0022522523067891598
22.570257,59.280056,2,bird,bird/1924,2,bird,,
70.41699,-8.265466,9,truck,truck/1836,1,automobile,0.4282982647418976,0.041850220412015915
10.586902,-3.1091063,2,bird,bird/1925,3,cat,0.7231800556182861,0.09210526198148727
-33.012745,76.00779,7,horse,horse/1898,7,horse,0.9990403056144714,1.0
81.0164,-1.4196293,9,truck,truck/1837,8,ship,0.8295668363571167,0.4383561611175537
-15.165265,73.99635,7,horse,horse/1899,7,horse,,
-6.6365,-4.547328,6,frog,frog/1922,6,frog,,
45.38092,21.35447,8,ship,ship/1893,8,ship,,
71.46112,-8.613084,9,truck,truck/1838,9,truck,0.9570895433425903,0.8714953064918518
37.038902,18.44443,8,ship,ship/1894,8,ship,,
-70.11332,-33.56902,3,cat,cat/1894,5,dog,0.7165048718452454,0.059574469923973083
-40.280136,-25.780697,5,dog,dog/1798,1,automobile,0.1153479516506195,0.002217294881120324
53.230495,-9.792254,9,truck,truck/1839,9,truck,0.9969419240951538,0.9922928810119629
-10.634995,-21.846216,6,frog,frog/1923,6,frog,,
-38.237003,65.31512,7,horse,horse/1900,7,horse,,
14.025857,-33.203697,0,airplane,airplane/1869,2,bird,0.841650664806366,0.3340611457824707
-5.1049743,72.00424,7,horse,horse/1901,7,horse,,
57.71534,-14.670866,9,truck,truck/1840,9,truck,0.983855664730072,0.991051435470581
41.813877,19.376213,8,ship,ship/1895,8,ship,,
-51.3446,12.291344,4,deer,deer/1887,4,deer,,
20.099043,-24.439304,0,airplane,airplane/1870,0,airplane,,
2.7209277,17.044785,6,frog,frog/1924,6,frog,,
41.205456,-60.852013,1,automobile,automobile/1867,1,automobile,,
-45.03796,28.257593,4,deer,deer/1888,4,deer,,
46.030674,36.057323,8,ship,ship/1896,8,ship,0.9961501359939575,0.9978308081626892
-41.428875,18.969828,4,deer,deer/1889,4,deer,,
-34.48365,-51.907833,3,cat,cat/1895,3,cat,,
-78.73633,-32.985615,5,dog,dog/1799,5,dog,,
0.07494892,-6.4070067,6,frog,frog/1925,6,frog,,
91.21923,-26.067492,9,truck,truck/1841,9,truck,,
-60.087776,35.793858,4,deer,deer/1890,5,dog,0.5425631403923035,0.03480278328061104
20.186003,49.426075,2,bird,bird/1926,3,cat,0.266853928565979,0.0
3.4868693,-13.238685,6,frog,frog/1926,6,frog,0.8976833820343018,0.6012930870056152
-53.33359,34.528595,4,deer,deer/1891,4,deer,,
61.379623,20.715622,8,ship,ship/1897,8,ship,,
-18.159283,78.561264,7,horse,horse/1902,7,horse,,
-41.88832,19.871382,4,deer,deer/1892,3,cat,0.5653002858161926,0.033259425312280655
58.780876,-48.2787,1,automobile,automobile/1868,1,automobile,,
-4.8840933,7.6110334,6,frog,frog/1927,6,frog,,
41.56555,22.67355,8,ship,ship/1898,8,ship,0.9935483932495117,0.9951807260513306
-36.430035,4.647546,7,horse,horse/1903,3,cat,0.3751196265220642,0.008791209198534489
-47.109234,35.22191,4,deer,deer/1893,4,deer,,
-58.593704,-19.82236,5,dog,dog/1800,7,horse,0.43877550959587097,0.009478673338890076
2.2103677,-37.76487,0,airplane,airplane/1871,0,airplane,,
49.303528,-57.576633,1,automobile,automobile/1869,1,automobile,,
-48.5172,-40.939957,3,cat,cat/1896,2,bird,0.6729147434234619,0.16397228837013245
-48.418068,27.07303,4,deer,deer/1894,4,deer,,
-18.494366,62.758957,7,horse,horse/1904,7,horse,,
-40.607098,38.012184,4,deer,deer/1895,4,deer,,
8.925067,39.01457,2,bird,bird/1927,6,frog,0.7813102006912231,0.04978355020284653
-29.131483,-13.463312,3,cat,cat/1897,3,cat,,
14.94128,-48.193825,0,airplane,airplane/1872,0,airplane,1.0,1.0
29.927423,24.79055,8,ship,ship/1899,8,ship,,
31.265186,6.8866878,4,deer,deer/1896,4,deer,,
63.457737,30.485197,8,ship,ship/1900,8,ship,,
-27.752245,85.592514,7,horse,horse/1905,7,horse,1.0,1.0
53.47067,-40.89754,1,automobile,automobile/1870,9,truck,0.03454715386033058,0.004662004765123129
-77.16778,-37.19114,5,dog,dog/1801,5,dog,,
41.504498,-1.7766842,9,truck,truck/1842,9,truck,,
29.948874,-30.527676,0,airplane,airplane/1873,0,airplane,,
67.03387,35.350304,8,ship,ship/1901,8,ship,,
30.66109,-28.339506,0,airplane,airplane/1874,0,airplane,,
53.450733,-17.144396,9,truck,truck/1843,9,truck,,
-15.6526985,-21.433844,6,frog,frog/1928,6,frog,,
-68.31871,-19.49689,5,dog,dog/1802,5,dog,,
43.119728,37.87765,8,ship,ship/1902,8,ship,,
5.6504645,-32.089195,0,airplane,airplane/1875,0,airplane,,
21.298975,47.37232,2,bird,bird/1928,2,bird,,
-69.13889,-0.24861738,5,dog,dog/1803,5,dog,,
43.66814,-13.806196,0,airplane,airplane/1876,1,automobile,0.5646511912345886,0.01882352866232395
-52.31195,-44.215546,3,cat,cat/1898,3,cat,,
55.68333,-45.67213,1,automobile,automobile/1871,1,automobile,,
82.67068,-6.4751787,9,truck,truck/1844,9,truck,,
3.7644145,-25.672548,0,airplane,airplane/1877,8,ship,0.730294406414032,0.10738255083560944
-50.7425,-44.658573,3,cat,cat/1899,3,cat,0.9971988797187805,0.997668981552124
15.347269,45.18892,2,bird,bird/1929,2,bird,0.9504854083061218,0.8106383085250854
6.4907618,-23.02719,0,airplane,airplane/1878,0,airplane,,
-32.74145,-42.621376,3,cat,cat/1900,5,dog,0.7872340679168701,0.2553699314594269
-17.418304,-7.4010434,6,frog,frog/1929,1,automobile,0.41523808240890503,0.004444444552063942
-52.846554,-1.5572557,3,cat,cat/1901,3,cat,,
-0.47877818,-15.767624,6,frog,frog/1930,6,frog,,
-35.380886,63.869385,7,horse,horse/1906,7,horse,1.0,0.997668981552124
-18.522284,18.146036,6,frog,frog/1931,6,frog,0.992210328578949,0.9830867052078247
-24.56986,-16.125643,6,frog,frog/1932,3,cat,0.7781990766525269,0.2808988690376282
-18.322987,-7.604057,2,bird,bird/1930,2,bird,,
-37.40335,-25.397055,5,dog,dog/1804,5,dog,0.9544159770011902,0.8523489832878113
-46.849087,68.74945,7,horse,horse/1907,6,frog,0.10531309247016907,0.0
-47.80546,38.068615,4,deer,deer/1897,4,deer,,
-2.1257308,8.094991,4,deer,deer/1898,4,deer,,
77.97478,-0.41125828,9,truck,truck/1845,3,cat,0.08143939077854156,0.0
77.53046,0.20730753,9,truck,truck/1846,9,truck,0.9932301640510559,0.9892703890800476
56.948254,-71.48032,1,automobile,automobile/1872,1,automobile,,
-16.810602,45.62214,2,bird,bird/1931,2,bird,,
-45.179195,60.617443,7,horse,horse/1908,7,horse,,
17.666142,49.13192,2,bird,bird/1932,2,bird,1.0,1.0
-66.03932,-16.397459,5,dog,dog/1805,5,dog,0.9774436354637146,0.9770641922950745
9.756327,0.34594628,6,frog,frog/1933,6,frog,,
41.761135,-43.0243,1,automobile,automobile/1873,9,truck,0.3799999952316284,0.004444444552063942
18.620125,44.179783,2,bird,bird/1933,2,bird,,
-20.909878,-58.423077,3,cat,cat/1902,3,cat,0.9439163208007812,0.890625
21.924084,51.42343,2,bird,bird/1934,2,bird,1.0,1.0
-44.911934,1.3743643,3,cat,cat/1903,3,cat,0.8469483852386475,0.4045976996421814
35.80818,-71.80707,1,automobile,automobile/1874,1,automobile,,
-54.768894,47.472183,4,deer,deer/1899,4,deer,,
51.6251,13.110785,8,ship,ship/1903,8,ship,,
18.909609,-43.088017,0,airplane,airplane/1879,0,airplane,1.0,0.9978448152542114
-63.566162,-13.642339,5,dog,dog/1806,5,dog,,
-14.564146,-9.585831,6,frog,frog/1934,6,frog,,
-46.601646,-54.927708,3,cat,cat/1904,2,bird,0.2137254923582077,0.0
50.86824,46.28002,8,ship,ship/1904,8,ship,,
92.74031,-24.159283,9,truck,truck/1847,9,truck,,
67.72385,-44.925423,9,truck,truck/1848,1,automobile,0.8872970342636108,0.5496688485145569
23.598927,-27.80719,0,airplane,airplane/1880,0,airplane,0.9495145678520203,0.9212765693664551
15.094187,46.78884,2,bird,bird/1935,2,bird,,
51.111717,-53.256546,1,automobile,automobile/1875,1,automobile,,
-10.774748,-27.411572,6,frog,frog/1935,6,frog,,
-6.1366005,16.986446,6,frog,frog/1936,4,deer,0.557894766330719,0.05934065952897072
2.5230422,-46.945507,0,airplane,airplane/1881,0,airplane,0.9864864945411682,0.9849137663841248
29.600462,-22.261837,0,airplane,airplane/1882,0,airplane,,
43.274193,-68.41202,1,automobile,automobile/1876,1,automobile,,
68.147385,-64.39804,1,automobile,automobile/1877,1,automobile,1.0,1.0
-1.5913103,13.066249,6,frog,frog/1937,6,frog,,
-17.943787,20.142815,6,frog,frog/1938,6,frog,,
-27.468613,63.357426,7,horse,horse/1909,7,horse,,
-41.2999,35.572147,4,deer,deer/1900,5,dog,0.5639810562133789,0.06292134523391724
-84.30926,-15.79015,5,dog,dog/1807,1,automobile,0.25890278816223145,0.0
-13.052759,78.43666,7,horse,horse/1910,7,horse,,
-70.187515,-20.108011,5,dog,dog/1808,5,dog,0.9545454382896423,0.8625592589378357
-26.27473,77.52035,7,horse,horse/1911,7,horse,,
50.200394,49.18804,8,ship,ship/1905,8,ship,0.9990689158439636,1.0
-49.292282,41.059933,4,deer,deer/1901,4,deer,,
-71.71925,-33.282463,5,dog,dog/1809,5,dog,0.995219886302948,0.9911894202232361
18.196898,-43.89708,0,airplane,airplane/1883,0,airplane,,
-81.46429,-4.9333615,5,dog,dog/1810,5,dog,0.9410609006881714,0.8402489423751831
-39.11286,79.33272,7,horse,horse/1912,7,horse,,
-30.264551,76.05562,7,horse,horse/1913,7,horse,,
1.953586,-2.6908877,6,frog,frog/1939,7,horse,0.3861003816127777,0.0021551724057644606
26.857946,-21.585342,0,airplane,airplane/1884,0,airplane,,
67.67914,-49.75112,1,automobile,automobile/1878,1,automobile,,
36.049362,-66.15167,1,automobile,automobile/1879,1,automobile,,
-61.862404,-10.143222,5,dog,dog/1811,5,dog,,
46.628265,-41.743626,9,truck,truck/1849,6,frog,0.6088207364082336,0.0
60.047062,-1.4537894,9,truck,truck/1850,9,truck,,
-54.15232,33.22115,4,deer,deer/1902,4,deer,,
48.96725,-43.927795,1,automobile,automobile/1880,1,automobile,,
54.687782,42.331802,8,ship,ship/1906,8,ship,0.9867046475410461,0.9373601675033569
-71.6219,-32.599052,5,dog,dog/1812,5,dog,,
18.660217,-40.532463,0,airplane,airplane/1885,0,airplane,,
2.1804814,19.932312,6,frog,frog/1940,6,frog,,
91.15511,-23.916994,9,truck,truck/1851,9,truck,,
-20.854517,67.21448,7,horse,horse/1914,7,horse,0.9942802786827087,0.9866962432861328
-27.765202,-52.882248,5,dog,dog/1813,5,dog,,
11.448457,-57.913353,0,airplane,airplane/1886,0,airplane,0.9971153736114502,0.997826099395752
-44.667213,59.028603,7,horse,horse/1915,4,deer,0.6607310175895691,0.03464203327894211
-22.166548,-56.106163,3,cat,cat/1905,3,cat,,
90.915405,-26.207687,9,truck,truck/1852,9,truck,,
-9.234007,-25.040094,6,frog,frog/1941,6,frog,,
-71.246185,-34.982246,5,dog,dog/1814,5,dog,,
-59.50127,-16.343298,5,dog,dog/1815,5,dog,,
59.062374,2.7197056,9,truck,truck/1853,9,truck,,
16.213202,66.8238,2,bird,bird/1936,4,deer,0.28136882185935974,0.004464285913854837
-62.16093,-48.05483,3,cat,cat/1906,3,cat,0.9797297120094299,0.9698275923728943
34.777275,26.429298,8,ship,ship/1907,8,ship,,
22.020985,-27.4828,0,airplane,airplane/1887,0,airplane,,
10.756843,47.145447,2,bird,bird/1937,0,airplane,0.2077798843383789,0.0
34.42312,-28.552378,0,airplane,airplane/1888,0,airplane,,
-39.169968,-51.779144,3,cat,cat/1907,3,cat,,
7.266631,-22.626629,0,airplane,airplane/1889,0,airplane,,
-15.110184,67.72697,7,horse,horse/1916,7,horse,,
84.79001,3.1030009,9,truck,truck/1854,9,truck,,
-69.6922,-5.5839276,5,dog,dog/1816,5,dog,,
46.66885,22.516138,8,ship,ship/1908,8,ship,0.9217148423194885,0.756440281867981
-44.121365,-54.06594,3,cat,cat/1908,3,cat,,
56.461212,-39.571003,1,automobile,automobile/1881,9,truck,0.06197964772582054,0.01193317398428917
-62.887787,-10.55261,5,dog,dog/1817,5,dog,,
67.29481,-0.10185045,9,truck,truck/1855,9,truck,,
11.86835,-16.34545,2,bird,bird/1938,2,bird,,
3.344785,-3.2439175,6,frog,frog/1942,6,frog,,
-61.349648,-20.015352,5,dog,dog/1818,5,dog,,
66.612885,-0.21034926,9,truck,truck/1856,9,truck,,
90.465485,-22.311344,9,truck,truck/1857,9,truck,,
-31.077684,-36.516624,3,cat,cat/1909,5,dog,0.5634328126907349,0.023364486172795296
-23.452976,-15.534941,3,cat,cat/1910,5,dog,0.7660377621650696,0.23181818425655365
-73.815346,-19.688002,5,dog,dog/1819,5,dog,,
-25.794802,77.59108,7,horse,horse/1917,7,horse,,
-46.922626,68.25564,7,horse,horse/1918,7,horse,,
0.12325355,-3.7168665,6,frog,frog/1943,6,frog,0.9990262985229492,1.0
-33.644993,19.316536,7,horse,horse/1919,7,horse,0.9142040014266968,0.4523281455039978
-7.259273,-50.39922,6,frog,frog/1944,6,frog,,
-46.05415,22.670254,4,deer,deer/1903,4,deer,0.9621211886405945,0.8783783912658691
-6.2945685,8.749737,6,frog,frog/1945,6,frog,,
36.255585,-30.539606,0,airplane,airplane/1890,0,airplane,,
56.9391,47.43459,8,ship,ship/1909,8,ship,,
-30.948967,-20.900812,5,dog,dog/1820,5,dog,,
86.581856,-25.59855,9,truck,truck/1858,9,truck,,
-70.560295,-24.50685,5,dog,dog/1821,5,dog,,
-71.77677,21.922558,4,deer,deer/1904,4,deer,,
-72.51066,-6.645108,5,dog,dog/1822,5,dog,0.9591836929321289,0.9044585824012756
-59.966824,-19.79348,5,dog,dog/1823,5,dog,0.8199999928474426,0.4333333373069763
-3.9396217,37.134014,2,bird,bird/1939,2,bird,,
-27.657736,-21.824434,6,frog,frog/1946,6,frog,,
69.939606,-14.812618,9,truck,truck/1859,9,truck,,
-9.386716,5.440984,6,frog,frog/1947,6,frog,,
65.93318,16.41588,8,ship,ship/1910,8,ship,,
-30.195414,11.013207,6,frog,frog/1948,6,frog,,
-31.85655,-53.829006,3,cat,cat/1911,3,cat,,
37.599083,-50.381325,1,automobile,automobile/1882,1,automobile,0.999068021774292,0.9976580739021301
3.2907932,37.71636,2,bird,bird/1940,1,automobile,0.5773295164108276,0.013071895577013493
56.216984,34.73647,8,ship,ship/1911,8,ship,,
-13.438902,77.052246,7,horse,horse/1920,7,horse,,
-52.616196,-42.210735,3,cat,cat/1912,2,bird,0.3973509967327118,0.0
28.377481,4.845117,0,airplane,airplane/1891,8,ship,0.30582523345947266,0.0191489364951849
-8.654074,3.450973,6,frog,frog/1949,6,frog,,
-2.3835108,38.774918,2,bird,bird/1941,2,bird,,
41.253586,-76.001564,1,automobile,automobile/1883,1,automobile,,
-65.85996,-22.567806,5,dog,dog/1824,5,dog,,
12.918354,-13.970742,0,airplane,airplane/1892,0,airplane,0.9445506930351257,0.7136563658714294
-52.050476,-36.954056,3,cat,cat/1913,3,cat,,
-41.820435,41.048725,4,deer,deer/1905,4,deer,,
-29.140444,-31.281853,5,dog,dog/1825,6,frog,0.7977422475814819,0.16247139871120453
-13.834484,84.12463,7,horse,horse/1921,7,horse,,
35.515427,-17.577467,0,airplane,airplane/1893,0,airplane,,
-15.875564,76.301476,7,horse,horse/1922,7,horse,0.983224630355835,0.955503523349762
19.415752,-13.343954,0,airplane,airplane/1894,0,airplane,0.8677605986595154,0.5366379022598267
-55.09511,-20.345284,5,dog,dog/1826,5,dog,,
-7.693059,-52.707726,6,frog,frog/1950,6,frog,,
-49.790573,22.10662,4,deer,deer/1906,7,horse,0.69441819190979,0.08577878028154373
7.8272448,-26.448814,0,airplane,airplane/1895,2,bird,0.5597302317619324,0.0043290043249726295
52.001976,30.490328,8,ship,ship/1912,8,ship,,
23.21182,-33.47224,0,airplane,airplane/1896,0,airplane,,
30.716942,-65.72458,1,automobile,automobile/1884,1,automobile,,
-1.6040626,-12.197211,6,frog,frog/1951,6,frog,,
38.417408,35.37753,8,ship,ship/1913,8,ship,,
-76.17537,-41.488743,5,dog,dog/1827,5,dog,0.9358490705490112,0.8136363625526428
-76.13512,-24.981472,5,dog,dog/1828,5,dog,0.9951643943786621,0.995708167552948
-77.98885,-21.561075,5,dog,dog/1829,5,dog,,
-75.7952,-24.291681,5,dog,dog/1830,5,dog,,
-43.197,-26.483887,3,cat,cat/1914,5,dog,0.614652693271637,0.04008908569812775
-43.860744,76.79346,7,horse,horse/1923,7,horse,,
20.329693,-20.645662,0,airplane,airplane/1897,0,airplane,0.9776264429092407,0.9661017060279846
57.73138,53.223118,8,ship,ship/1914,8,ship,,
-51.228245,-28.156517,5,dog,dog/1831,5,dog,,
10.572897,-64.71504,0,airplane,airplane/1898,0,airplane,,
50.961975,-45.719444,1,automobile,automobile/1885,1,automobile,,
-74.48209,22.090685,4,deer,deer/1907,4,deer,,
-29.52526,35.246696,4,deer,deer/1908,4,deer,,
72.66447,-8.972021,9,truck,truck/1860,9,truck,,
42.181656,36.17919,8,ship,ship/1915,8,ship,,
48.647488,55.14846,8,ship,ship/1916,8,ship,,
-30.046312,50.29691,7,horse,horse/1924,7,horse,,
-9.974293,-53.76231,6,frog,frog/1952,6,frog,,
8.733995,38.95944,2,bird,bird/1942,2,bird,,
-21.564898,-30.392864,6,frog,frog/1953,6,frog,,
16.996706,-48.76469,0,airplane,airplane/1899,0,airplane,,
-72.5305,-10.305147,5,dog,dog/1832,5,dog,0.9456625580787659,0.8514412641525269
